state_code,location_id,location_name,street_num,street_num_half,street_prefix,street_name,street_type,street_suffix,apt_type,apt_num,city,state,zip,zip4,datetime_created,is_active,data_sharing_committee_id,created_by_committee_id,latitude,longitude,is_staging_location,datetime_modified,van_precinct_id,datetime_suppressed,imputed_precinct_id
NH,15486,Fiddleheads Cafe,28,,,Main,St,,,,Hancock,NH,03449,,2019-12-27 21:47:00,t,73296,73296,42.972732,-71.982262,f,2020-01-03 00:41:40.10,,,972308
NH,12860,Hinsdale Community Center,19,,,Main,St,,,,Hinsdale,NH,03451,,2019-08-13 18:39:00,t,73296,73296,42.786247,-72.482697,f,2019-08-13 18:39:13.96,,,972317
NH,12603,Peterborough Town Library,2,,,Concord,St,,,,Peterborough,NH,03458,1511,2019-07-31 18:22:00,t,73296,73296,42.877624,-71.947815,f,2019-11-06 20:12:42.90,972422,,972422
NH,13132,Peterborough Town Hall,1,,,Grove,St,,,,Peterborough,NH,03458,1422,2019-08-30 20:32:00,t,73296,73296,42.877685,-71.950471,f,2019-08-30 20:32:24.917,972422,,972422
NH,13074,Putnam Park,,,,GROVE,St,,,,Peterborough,NH,03458,,2019-08-28 19:11:00,t,73296,73296,42.870091,-71.952822,f,2019-08-28 19:11:45.427,,,972422
NH,14791,Rindge Public Library,203,,,Main,St,,,,Rindge,NH,03461,5722,2019-11-15 02:06:00,t,73296,73296,42.748735,-72.009,f,2019-11-15 02:06:02.037,972438,,972438
NH,14742,Gay-Kimball Library,10,,S,Main,St,,,,Troy,NH,03465,,2019-11-12 22:45:00,t,73296,73296,42.824426,-72.18133,f,2019-11-20 15:35:03.083,,,972485
NH,14149,Conant Public Library,111,,,Main,St,,,,Winchester,NH,03470,3132,2019-10-15 20:30:00,t,73296,73296,42.77255,-72.383692,f,2019-11-06 23:05:02.94,,,972503
NH,12738,Littleton Opera House,2,,,Union,St,,,,Littleton,NH,03561,5709,2019-08-07 19:41:00,t,73296,73296,44.30583,-71.769847,f,2019-08-07 19:41:14.277,972355,,972355
NH,14952,Alburritos,106,,,Main,St,,,,Littleton,NH,03561,4052,2019-11-23 04:43:00,t,73296,73296,44.307155,-71.774476,f,2019-11-23 04:43:11.857,972355,,972355
NH,13005,Dunkin' Donuts,148,-150,,MAIN,St,,,,Littleton,NH,03561,,2019-08-22 15:31:00,t,73296,73296,44.30772,-71.775682,f,2019-08-22 15:31:43.74,,,972355
NH,14563,Miller's Cafe and Bakery,16,,,Mill,St,,,,Littleton,NH,03561,3829,2019-11-03 16:26:00,t,73296,73296,44.305793,-71.771684,f,2020-01-04 02:51:13.357,,,972355
NH,14953,Alburrito's,106,,,Main,St,,,,Littleton,NH,03561,4052,2019-11-23 04:44:00,t,73296,73296,44.307155,-71.774476,f,2019-11-23 04:44:34.16,972355,,972355
NH,14470,The Inkwell Coffee and Tea house,42,,,Mill,St,,,,Littleton,NH,03561,4069,2019-10-29 21:03:00,t,73296,73296,44.30636,-71.772959,f,2020-01-04 02:44:46.257,972355,,972355
NH,14890,Littleton Freehouse Taproom & Eatery,28,,,Cottage,St,,,,Littleton,NH,03561,5716,2019-11-20 02:41:00,t,73296,73296,44.305156,-71.770488,f,2019-11-20 02:41:45.02,972355,,972355
NH,14206,The Inkwell Coffeeshop,42,,,Mill,St,,,NH3561,Littleton,NH,03561,4069,2019-10-16 20:08:00,t,73296,73296,44.30636,-71.772959,f,2019-10-19 19:37:45.113,972355,,972355
NH,14268,Dunkin Donuts,148,,,Main,St,,,NH3561,Littleton,NH,03561,4014,2019-10-19 19:24:00,t,73296,73296,44.305793,-71.771684,f,2019-10-20 22:04:14.047,972355,,972355
NH,12638,Berlin Bernie Campaign Office,171,,,Main,St,,,,Berlin,NH,03570,2417,2019-08-02 12:57:00,t,73296,73296,44.470219,-71.180347,f,2019-12-17 23:31:30.787,,,972207
NH,14623,2015 Main St,2015,,,Main,St,,,,Bethlehem,NH,03574,,2019-11-06 22:13:00,t,73296,73296,44.280291,-71.690769,f,2019-11-07 18:37:12.877,,,972210
NH,15275,The Colonial Theater,2050,,,Main,St,,,,Bethlehem,NH,03574,,2019-12-10 23:04:00,t,73296,73296,44.279915,-71.690276,f,2020-01-04 02:44:06.673,,,972210
NH,13504,29 Parsons St,29,,,Parsons,St,,,,Colebrook,NH,03576,3192,2019-09-20 14:35:00,t,73296,73296,44.892787,-71.49448,f,2019-09-21 23:30:51.86,972235,,972235
NH,12490,Colebrook Public Library,126,,S,Main,St,,,,Colebrook,NH,03576,3603,2019-07-25 03:22:00,t,73296,73296,44.889763,-71.499388,f,2019-11-02 23:05:36.55,,,972235
NH,14590,Colebrook Post Office,21,,,Parsons,St,,,,Colebrook,NH,03576,2800,2019-11-05 19:35:00,t,73296,73296,44.893019,-71.495183,f,2019-11-05 19:36:51.043,,,972235
NH,13008,Moose Muck Coffee House,25,,,Parsons,St,,,,Colebrook,NH,03576,3185,2019-08-22 15:47:00,t,73296,73296,44.892936,-71.494974,f,2020-01-03 21:48:32.183,972235,,972235
NH,15076,Franconia Coffee House,334,,,Main,St,,,,Franconia,NH,03580,,2019-12-04 01:16:00,t,73296,73296,44.227551,-71.74878,f,2019-12-04 01:18:37.123,,,972284
NH,13481,White Mountain Cafe,212,,,Main,St,,,,Gorham,NH,03581,1543,2019-09-19 19:59:00,t,73296,73296,44.392242,-71.185514,f,2019-09-19 19:59:12.67,,,972295
NH,15325,North Country Family Restaurant,12,,,Main,St,,,,Northumberland,NH,03582,4215,2019-12-13 17:31:00,t,73296,73296,44.599222,-71.511242,f,2019-12-13 17:36:46.223,972414,,972414
NH,14765,Dunkin Donuts,196,,,Main,St,,,,Lancaster,NH,03584,3033,2019-11-14 00:57:00,t,73296,73296,44.49449,-71.57341,f,2020-01-04 23:29:08.91,972344,,972344
NH,13490,Weeks Memorial Library,128,,,Main,St,,,,Lancaster,NH,03584,3031,2019-09-19 22:37:00,t,73296,73296,44.49051,-71.56992,f,2019-09-19 22:36:46.103,,,972344
NH,14990,8 Union St,8,,,Union,St,,,,Whitefield,NH,03598,3503,2019-11-26 21:44:00,t,73296,73296,44.371916,-71.61123,f,2019-12-17 22:06:38.697,972500,,972500
NH,13300,Shedd-Porter Library,3,,,Main,St,,,,Alstead,NH,03602,,2019-09-11 17:25:00,t,73296,73296,43.148759,-72.361365,f,2019-09-11 17:25:11.68,,,972190
NH,13299,Shedd-Porter Library,3,,,Main,St,,,,Alstead,NH,03602,,2019-09-11 17:25:00,t,73296,73296,43.148759,-72.361365,f,2019-09-11 17:25:11.68,,,972190
NH,13195,Shedd-Porter Library,3,,,Main,St,,,,Alstead,NH,03602,,2019-09-03 20:03:00,t,73296,73296,43.143898,-72.362441,f,2019-11-04 00:05:46.21,,,972190
NH,14523,Walpole Town Hall,34,,,Elm,St,,,,Walpole,NH,03608,,2019-10-31 21:14:00,t,73296,73296,43.079371,-72.428542,f,2019-10-31 21:14:04.19,,,972489
NH,12869,Library of Walpole,48,,,Main,St,,,,Walpole,NH,03608,,2019-08-13 20:08:00,t,73296,73296,43.079176,-72.42553,f,2019-10-20 23:09:18.697,,,972489
NH,13073,Common Man Inn,21,,,Water,St,,,,Claremont,NH,03743,2228,2019-08-28 19:06:00,t,73296,73296,43.37406,-72.33859,f,2019-08-28 19:06:06.393,,,972231
NH,12986,Dunkin' Donuts Claremont,202,,,Washington,St,,,,Claremont,NH,03743,5510,2019-08-21 15:57:00,t,73296,73296,43.37252,-72.327053,f,2019-10-08 19:19:21.737,972233,,972233
NH,14831,Skinny Pancake,3,,,Lebanon,St,,,,Hanover,NH,03755,2158,2019-11-17 19:33:00,t,73296,73296,43.700579,-72.28874,f,2019-11-17 19:33:07.923,,,972309
NH,14625,Dirt Cowboy Cafe,7,,S,Main,St,,,,Hanover,NH,03755,2048,2019-11-06 22:44:00,t,73296,73296,43.70157,-72.28987,f,2019-11-06 22:44:30.64,,,972309
NH,13009,Colburn Park,51,,N,Park,St,,,,Lebanon,NH,03766,1317,2019-08-22 15:50:00,t,73296,73296,43.643307,-72.251777,f,2019-08-22 15:49:59.01,,,972349
NH,15431,Newport Opera House,20,,,Main,St,,,,Newport,NH,03773,1515,2019-12-21 16:16:00,t,73296,73296,43.364615,-72.172556,f,2019-12-27 20:19:29.533,,,972410
NH,12246,Portsmouth Field Office,767,,,Islington,St,,,,Portsmouth,NH,03801,7230,2019-07-10 19:20:00,t,73296,73296,43.069579,-70.772722,f,2020-01-02 18:27:50.91,,,972431
NH,13415,312 Cabot St,312,,,Cabot,St,,,,Portsmouth,NH,03801,3976,2019-09-17 01:56:00,t,73296,73296,43.073711,-70.767255,f,2019-09-19 01:36:31.86,972431,,972431
NH,14643,Flatbread Company,138,,,Congress,St,,,,Portsmouth,NH,03801,4019,2019-11-07 23:50:00,t,73296,73296,43.075725,-70.76011,f,2019-11-13 00:11:49.49,,,972430
NH,14867,South Church Unitarian Universalist Church,292,,,State,St,,,,Portsmouth,NH,03801,4007,2019-11-19 17:25:00,t,73296,73296,43.07546,-70.757583,f,2019-11-19 17:25:43.73,,,972434
NH,12408,66 Main St. Conway!,66,,,Main,St,,,,Conway,NH,03818,6163,2019-07-21 18:32:00,t,73296,73296,43.978747,-71.121274,f,2019-07-21 18:32:47.537,972247,,972247
NH,12254,Tuckerman Brewing Co.,66,,,Hobbs,St,,,,Conway,NH,03818,6251,2019-07-11 04:32:00,t,73296,73296,43.973891,-71.130099,f,2019-07-11 04:32:29.837,972247,,972247
NH,12235,Dover Field Office,16,,,6th,St,,,,Dover,NH,03820,3042,2019-07-09 22:12:00,t,73296,73296,43.200812,-70.876841,f,2020-01-03 18:14:27.06,972262,,972262
NH,12646,Adelle's Coffeehouse,5,,,Hale,St,,,,Dover,NH,03820,3712,2019-08-02 16:05:00,t,73296,73296,43.193068,-70.874969,f,2019-08-02 16:05:03.897,,,972263
NH,15250,Henry Law Park,1,,,Washington,St,,,,Dover,NH,03820,3848,2019-12-09 19:14:00,t,73296,73296,43.195277,-70.870888,f,2019-12-11 15:33:27.31,972262,,972262
NH,12236,Jake Werner's House,9,,,Horne,St,,,,Dover,NH,03820,2620,2019-07-09 22:38:00,t,73296,73296,43.204648,-70.8814,f,2019-07-09 22:38:53.377,972262,,972262
NH,13497,Dover Public Library - Lecture Hall,73,,,Locust,St,,,,Dover,NH,03820,3753,2019-09-19 23:45:00,t,73296,73296,43.192903,-70.87633,f,2019-11-20 23:09:08.973,972263,,972263
NH,14115,Memorial Union Building,83,,,Main,St,,,,Durham,NH,03824,2538,2019-10-13 20:33:00,t,73296,73296,43.135405,-70.929452,f,2019-12-12 01:43:32.12,972270,,972270
NH,12657,Breaking New Grounds,50,,,Main,St,,,,Durham,NH,03824,2503,2019-08-02 18:56:00,t,73296,73296,43.13447,-70.926381,f,2020-01-02 19:35:31.70,972270,,972270
NH,14955,University of New Hampshire,105,,,Main,St,,,,Durham,NH,03824,2512,2019-11-23 18:07:00,t,73296,73296,43.137031,-70.932628,f,2019-11-27 00:10:54.907,972270,,972270
NH,14645,46 Jewell St,46,,,Jewell,St,,,,South Hampton,NH,03827,3508,2019-11-08 00:44:00,t,73296,73296,42.874815,-70.96028,f,2019-11-08 00:44:37.667,972467,,972467
NH,13117,Me & Ollies Cafe and Bakery,64,,,Water,St,,,,Exeter,NH,03833,2431,2019-08-30 00:46:00,t,73296,73296,42.981351,-70.945811,f,2019-08-30 00:46:42.65,972280,,972280
NH,12647,Exeter Public Library,4,,,Chestnut,St,,,,Exeter,NH,03833,1850,2019-08-02 16:19:00,t,73296,73296,42.981796,-70.944533,f,2019-10-05 23:07:17.013,,,972280
NH,14006,Newmarket Public Library,1,,,Elm,St,,,,Exeter,NH,03833,2749,2019-10-08 22:03:00,t,73296,73296,42.980037,-70.948813,f,2019-11-03 22:26:40.547,972280,2019-11-03 22:26:00,972280
NH,13308,Jennifer's House,102,,,Main,St,,,,Exeter,NH,03833,2427,2019-09-11 21:43:00,t,73296,73296,42.982804,-70.960162,f,2019-09-20 23:30:38.55,972280,,972280
NH,14832,Henry Wilson Memorial School,51,,,School,St,,,,Farmington,NH,03835,3443,2019-11-17 19:38:00,t,73296,73296,43.392893,-71.070959,f,2019-11-17 19:37:44.15,972281,,972281
NH,15088,JetPack Comics,37,,,Main,St,,,,Rochester,NH,03839,5213,2019-12-04 18:44:00,t,73296,73296,43.274979,-70.979146,f,2019-12-04 18:44:53.11,972441,,972441
NH,14603,Stratham-Newfields Veterinary Hospital,8,,,Main,St,,,,Newfields,NH,03856,9998,2019-11-06 04:10:00,t,73296,73296,43.04232,-70.932652,f,2019-11-06 04:10:33.99,,,972407
NH,15369,Crackskull's Books & Cafe,86,,,Main,St,,,,Newmarket,NH,03857,1607,2019-12-18 20:16:00,t,73296,73296,43.079829,-70.936034,f,2019-12-30 02:33:50.38,,,972409
NH,13392,Newmarket Public Library,1,,,Elm,St,,,,Newmarket,NH,03857,1201,2019-09-15 22:21:00,t,73296,73296,43.080771,-70.937625,f,2019-12-06 20:24:38.333,,,972409
NH,13012,Plaistow Public Library,85,,,Main,St,,,,Plaistow,NH,03865,3010,2019-08-22 16:50:00,t,73296,73296,42.828561,-71.093058,f,2019-12-13 22:16:19.477,972428,,972428
NH,15113,Rochester Public Library,65,,S,Main,St,,,,Rochester,NH,03867,2707,2019-12-05 23:58:00,t,73296,73296,43.30214,-70.974695,f,2019-12-12 00:12:04.85,972444,,972444
NH,14638,Revolutions Taproom,61,,N,Main,St,,,,Rochester,NH,03867,1906,2019-11-07 19:31:00,t,73296,73296,43.304789,-70.977388,f,2019-12-04 19:17:17.70,972444,,972444
NH,12341,Rochester Common Park,,,S,MAIN,St,,,,Rochester,NH,03867,,2019-07-18 18:17:00,t,73296,73296,43.30027,-70.970502,f,2019-07-18 18:18:05.57,,,972444
NH,14595,Triple Elm Coffee and Ice Cream,323,,,Main,St,,,NH,Sandown,NH,03873,2647,2019-11-05 21:36:00,t,73296,73296,42.926758,-71.186859,f,2019-11-06 21:48:18.667,972457,,972457
NH,14611,Triple Elm Coffee and Ice Cream,323,,,Main,St,,,,Sandown,NH,03873,2647,2019-11-06 17:50:00,t,73296,73296,42.926758,-71.186859,f,2019-11-20 18:20:19.08,972457,,972457
NH,12399,Noble Pines Park,30,,,Noble,St,,,,Somersworth,NH,03878,2647,2019-07-20 16:59:00,t,73296,73296,43.25987,-70.866894,f,2019-10-17 00:03:19.42,,,972462
NH,15087,36 Canal St 2nd floor,36,,,Canal,St,,Fl,2,Somersworth,NH,03878,3261,2019-12-04 18:38:00,t,73296,73296,43.263705,-70.863161,f,2019-12-04 18:39:39.71,972462,,972462
NH,14651,Teatotaller,69,,,High,St,,,,Somersworth,NH,03878,2609,2019-11-08 17:32:00,t,73296,73296,43.262095,-70.865239,f,2019-11-10 00:04:24.647,972462,,972462
NH,12913,Pine Street Park,4,,,Ash,St,,,,Somersworth,NH,03878,4411,2019-08-16 17:56:00,t,73296,73296,43.25614,-70.862568,f,2019-08-16 17:56:34.20,972465,,972465
NH,12575,Webster Field,,,S,MAIN,St,,,,Wolfeboro,NH,03894,,2019-07-30 18:12:00,t,73296,73296,43.556855,-71.18373,f,2019-07-30 18:11:53.983,,,972506
NH,12781,North Main Café,15,,N,Main,St,,,,Wolfeboro,NH,03894,4485,2019-08-09 04:18:00,t,73296,73296,43.57576,-71.18322,f,2019-12-28 02:16:22.313,972506,,972506
NH,13020,Wolfeboro Phonebank Center,16,,,Green,St,,,,Wolfeboro,NH,03894,4116,2019-08-23 14:47:00,t,73296,73296,43.58095,-71.204066,f,2019-11-06 20:20:02.95,972506,,972506
NH,14216,Clark Park,218,,S,Main,St,,,,Wolfeboro,NH,03894,4411,2019-10-17 01:52:00,t,73296,73296,43.582058,-71.202948,f,2019-10-17 20:02:51.86,,,972506
NH,13520,Elements Books Coffee Beer,265,,,Main,St,,,,Biddeford,ME,04005,3091,2019-09-20 17:55:00,t,73296,73296,43.493996,-70.458006,f,2019-09-20 17:58:48.447,,,972488
NH,13519,Pepperel Mill Campus,32,,,Main,St,,,,Biddeford,ME,04005,5145,2019-09-20 17:52:00,t,73296,73296,43.445374,-70.348984,f,2019-09-20 17:51:57.383,,,972445
NH,13221,Troy's home,59,,,Washington,St,,,,Biddeford,ME,04005,2554,2019-09-04 18:33:00,t,73296,73296,43.491965,-70.455966,f,2019-09-04 18:33:40.80,,,972488
NH,13305,Coffee By Design,,,,DIAMOND,St,,,,Portland,ME,04101,,2019-09-11 19:24:00,t,73296,73296,43.666752,-70.257086,f,2019-09-11 19:23:52.60,,,972488
NH,13110,Renee's place,28,,,James,St,,Apt,1,Portland,ME,04103,3241,2019-08-29 23:32:00,t,73296,73296,43.674821,-70.291827,f,2019-09-11 20:51:38.517,,,972488
NH,13607,Woodfords Club,179,,,Woodford,St,,,,Portland,ME,04103,5601,2019-09-24 19:33:00,t,73296,73296,43.671057,-70.286237,f,2019-09-24 19:33:30.21,,,972488
NH,13656,Ryan's Place,350,,,College,St,,,,Lewiston,ME,04240,6002,2019-09-26 16:41:00,t,73296,73296,44.108875,-70.204037,f,2019-10-12 20:07:27.273,,,972227
NH,14090,Queen City Cinema Club,128,B,,Main,St,,,,Bangor,ME,04401,6306,2019-10-11 20:05:00,t,73296,73296,44.7995,-68.77189,f,2019-10-11 20:16:22.19,,,972498
NH,14091,Queen City Cinema Club,128,B,,Main,St,,,,Bangor,ME,04401,6306,2019-10-11 20:05:00,t,73296,73296,44.7995,-68.77189,f,2019-10-11 20:07:23.007,,2019-10-11 20:06:00,972498
NH,13887,Peace and Justice Center of Eastern Maine,96,,,Harlow,St,,Ste,100,Bangor,ME,04401,4950,2019-10-03 17:32:00,t,73296,73296,44.803538,-68.771251,f,2019-10-03 17:33:36.43,,,972498
NH,14942,Moon Dog Cafe,24,,,Rockingham,St,,,,Bellows Falls,VT,05101,1316,2019-11-22 19:49:00,t,73296,73296,43.134365,-72.445139,f,2019-12-03 20:14:28.40,,,972490
NH,13471,Springfield Town Library,43,,,Main,St,,,,Springfield,VT,05156,2904,2019-09-19 17:02:00,t,73296,73296,43.298179,-72.482235,f,2019-09-23 23:02:16.807,,,972226
NH,13010,Everyone's Books,25,,,Elliot,St,,,,Brattleboro,VT,05301,3209,2019-08-22 15:53:00,t,73296,73296,42.852146,-72.55887,f,2019-11-19 06:02:38.663,,,972317
NH,14193,Burlington HQ,131,,,Church,St,,,,Burlington,VT,05401,8425,2019-10-16 18:23:00,t,73296,73296,44.47677,-73.212812,f,2019-10-16 18:22:50.24,,,972387
NH,13309,Sean's House,2210,,,Pearl,St,,,,Austin,TX,78705,5072,2019-09-11 22:50:00,t,73296,73296,30.283913,-97.746361,f,2019-09-18 22:00:49.597,,,972317
NH,14857,Masonic Temple,1950,,,Massachusetts,Ave,,,,Cambridge,MA,02140,2102,2019-11-18 21:32:00,t,73296,73296,42.389558,-71.120431,f,2019-11-18 21:32:45.297,,,972420
NH,12804,Coffee Factory,55,,,Crystal,Ave,,Derry,NH,Derry,NH,03038,1702,2019-08-09 19:33:00,t,73296,73296,42.892393,-71.326798,f,2019-08-09 19:34:01.55,972258,,972258
NH,13857,Coffee Factory,55,,,Crystal,Ave,,,,Derry,NH,03038,1702,2019-10-02 19:50:00,t,73296,73296,42.892393,-71.326798,f,2020-01-02 18:07:20.38,972258,,972258
NH,13343,Jennifer's House,5,,,Peidmont,Ave,,,,Merrimack,NH,03054,3824,2019-09-13 18:38:00,t,73296,73296,42.848125,-71.541789,f,2019-09-24 00:32:59.503,972381,,972381
NH,15039,"Home of Sean Lewis, Super Volunteer",179,,,Brady,Ave,,,,Salem,NH,03079,2805,2019-12-02 22:39:00,t,73296,73296,42.770638,-71.265189,f,2019-12-07 15:47:07.523,972449,,972449
NH,15362,Shoppers,18,,,Lake,Ave,,,,Manchester,NH,03101,2406,2019-12-18 01:26:00,t,73296,73296,42.987448,-71.462333,f,2019-12-18 01:26:07.51,,,972365
NH,13963,Panera Bread,52,,,March,Ave,,,,Manchester,NH,03103,4012,2019-10-06 21:09:00,t,73296,73296,42.961594,-71.441573,f,2020-01-02 00:37:38.04,,,972370
NH,14621,Tucker Free Library,31,,,Western,Ave,,,,Henniker,NH,03242,,2019-11-06 20:43:00,t,73296,73296,43.179443,-71.82356,f,2019-12-24 17:05:51.33,,,972314
NH,13006,West Lebanon Field Office,3,,,Atwood,Ave,,,,West Lebanon,NH,03784,1401,2019-08-22 15:38:00,t,73296,73296,43.64825,-72.30982,t,2020-01-04 22:16:28.213,,,972347
NH,12252,Conway Public Library,15,,,Greenwood,Ave,,,,Conway,NH,03818,6130,2019-07-11 04:08:00,t,73296,73296,43.978537,-71.116982,f,2019-07-11 04:08:39.103,972247,,972247
NH,13131,Rotary Arts Pavilion,1,,,Henry Law,Ave,,,,Dover,NH,03820,3868,2019-08-30 20:25:00,t,73296,73296,43.193077,-70.872103,f,2019-08-30 20:26:04.207,,,972263
NH,12709,Aroma Joe's,31,,,Portsmouth,Ave,,,,Exeter,NH,03833,2102,2019-08-06 16:00:00,t,73296,73296,42.982133,-70.939864,f,2019-10-17 01:04:40.527,972280,,972280
NH,12243,Hampton Public Library,2,,,Academy,Ave,,,,Hampton,NH,03842,2200,2019-07-10 17:58:00,t,73296,73296,42.937951,-70.833797,f,2019-12-20 01:53:21.277,972306,,972306
NH,14021,Lane Memorial Library,2,,,Academy,Ave,,,NH3842,Hampton,NH,03842,2200,2019-10-09 17:03:00,t,73296,73296,42.93795,-70.833828,f,2019-10-19 23:08:44.903,972306,,972306
NH,12265,North Hampton Public Libary,237,A,,Atlantic,Ave,,,,North Hampton,NH,03862,2359,2019-07-11 19:59:00,t,73296,73296,42.97287,-70.82888,f,2019-07-11 19:59:16.237,,,972412
NH,14515,Wiggin Memorial Library,10,,,Bunker Hill,Ave,,,,Stratham,NH,03885,2403,2019-10-31 18:32:00,t,73296,73296,43.01047,-70.915997,f,2019-12-30 02:33:09.74,972474,,972474
NH,15560,Seven Suns Coffee & Tea,21,,,Railroad,Ave,,,,Wolfeboro,NH,03894,4377,2020-01-02 23:49:00,t,73296,73296,43.585228,-71.212798,f,2020-01-02 23:48:50.037,972506,,972506
NH,13099,Gorsun Residence,12,,,Pierce,Ave,,,,Sanford,ME,04073,5833,2019-08-29 20:45:00,t,73296,73296,43.400515,-70.689005,f,2019-08-29 20:45:41.657,,,972439
NH,13448,The Proper Cup,500,,,Forest,Ave,,,,Portland,ME,04101,1541,2019-09-18 18:13:00,t,73296,73296,43.667109,-70.278874,f,2019-09-18 18:13:37.857,,,972488
NH,12339,Glickman Library,314,,,Forest,Ave,,,,Portland,ME,04101,2010,2019-07-18 17:52:00,t,73296,73296,43.662611,-70.27244,f,2019-07-18 17:52:02.403,,,972488
NH,12237,Craig Dorais' House,105,,,Lexington,Ave,,,,Portland,ME,04103,1922,2019-07-09 22:41:00,t,73296,73296,43.696234,-70.301743,f,2019-10-02 23:43:06.44,,,972488
NH,14909,120 Eastern Ave 2,120,,,Eastern,Ave,,Apt,2,Augusta,ME,04330,5841,2019-11-20 22:11:00,t,73296,73296,44.308895,-69.760136,f,2019-11-20 22:12:17.743,,,972227
NH,13376,26 Redfield Circle,26,,,Redfield,Cir,,,,Derry,NH,03038,4839,2019-09-15 16:30:00,t,73296,73296,42.893333,-71.26434,f,2019-09-20 00:04:18.907,972256,,972256
NH,13488,Epping Dunkin Donuts,62,,,Calef,Hwy,,,,Epping,NH,03042,2203,2019-09-19 21:48:00,t,73296,73296,43.028883,-71.074956,f,2019-09-26 18:50:46.373,972277,,972277
NH,15071,Commons Shopping Plaza,515,,,Daniel Webster,Hwy,,,,Merrimack,NH,03054,3714,2019-12-03 23:56:00,t,73296,73296,42.872314,-71.489327,f,2019-12-03 23:56:38.77,,,972379
NH,13503,331 Daniel Webster Hwy,331,,,Daniel Webster,Hwy,,,,Merrimack,NH,03054,4142,2019-09-20 14:35:00,t,73296,73296,42.843483,-71.49259,f,2019-09-22 00:07:07.90,972379,,972379
NH,14017,Big Kahunas Cafe,380,,,Daniel Webster,Hwy,,,,Merrimack,NH,03054,4169,2019-10-09 16:11:00,t,73296,73296,42.852017,-71.492501,f,2019-10-12 23:03:02.747,,,972379
NH,13335,Catherine's Apartment,331,,,Daniel Webster,Hwy,,Apt,4,Merrimack,NH,03054,4142,2019-09-13 18:03:00,t,73296,73296,42.843483,-71.49259,f,2019-10-23 16:42:42.05,972379,,972379
NH,14823,Merrimack Public Library (Klumpp Room),470,,,Daniel Webster,Hwy,,,,Merrimack,NH,03054,3648,2019-11-16 21:44:00,t,73296,73296,42.867094,-71.493632,f,2019-12-25 19:45:56.28,,,972379
NH,15527,Cup and Crumb,1040,,,Whittier,Hwy,,,,Moultonborough,NH,03254,,2019-12-31 18:22:00,t,73296,73296,43.756369,-71.392881,f,2019-12-31 18:22:28.21,,,972389
NH,13025,Mt. Caesar Union Library,628,,,Old Homestead,Hwy,,,,Swanzewy,NH,03446,2311,2019-08-23 21:29:00,t,73296,73296,42.872155,-72.281224,f,2019-12-11 19:10:05.483,,,972480
NH,15272,Mt Caesar School,585,,,Old Homestead,Hwy,,,,Swanzey,NH,03446,2303,2019-12-10 22:41:00,t,73296,73296,42.875097,-72.281145,f,2019-12-10 22:41:10.14,972480,,972480
NH,15426,489 Daniel Webster Hwy,489,,,Daniel Webster,Hwy,,,,Stratford,NH,03590,,2019-12-20 20:31:00,t,73296,73296,44.667798,-71.570383,f,2019-12-20 20:32:24.98,,,972473
NH,14070,Calef's Country Store,606,,,Franklin Pierce,Hwy,,,,Barrington,NH,03825,,2019-10-10 23:19:00,t,73296,73296,43.213214,-70.997077,f,2020-01-03 01:21:47.493,,,972199
NH,14652,Kozy's Pizza,748,,,Calef,Hwy,,,,Barrington,NH,03825,7238,2019-11-08 18:46:00,t,73296,73296,43.195317,-70.998122,f,2019-11-09 23:34:22.68,972199,,972199
NH,12253,The Metropolitan Coffeehouse,2680,,,White Mountain,Hwy,,,,North Conway,NH,03860,,2019-07-11 04:22:00,t,73296,73296,44.052765,-71.128036,f,2019-07-11 04:21:52.15,,,972247
NH,14937,Thompson Hall,200,,,Hicks,Way,,,,Amherst,MA,01003,9277,2019-11-22 03:45:00,t,73296,73296,42.39001,-72.529957,f,2019-11-22 17:59:56.72,,,972503
NH,12581,Hooksett Public Library,31,,,Mount Saint Marys,Way,,,,Hooksett,NH,03106,4400,2019-07-30 21:06:00,t,73296,73296,43.092903,-71.451597,f,2019-10-17 01:06:07.427,972321,,972321
NH,15256,"Cocheco Room, University of New Hampshire",,,,Main Street & Quad,Way,,,,Durham,NH,03824,,2019-12-09 22:25:00,t,73296,73296,43.134455,-70.926537,f,2019-12-09 22:26:00.327,,,972270
NH,12474,Lauren's Basement,7,,,Penstock,Way,,,,Newmarket,NH,03857,4417,2019-07-24 18:52:00,t,73296,73296,43.06927,-70.95798,f,2019-09-21 02:30:57.673,972409,,972409
NH,15286,Lilly's House,48,,,Kimball,Way,,,,Newmarket,NH,03857,2165,2019-12-11 19:11:00,t,73296,73296,43.068377,-70.95618,f,2020-01-03 19:10:33.02,972409,,972409
NH,14191,Mariginal Way,274,,,Marginal,Way,,#,298,Portland,ME,04101,2549,2019-10-16 18:13:00,t,73296,73296,43.663627,-70.262522,f,2019-10-16 18:14:53.76,,,972488
NH,14658,UMass Boston and BC,100,,,William T Morrissey,Blvd,,,,Boston,MA,02125,3300,2019-11-08 21:48:00,t,73296,73296,42.316435,-71.039904,f,2019-11-08 21:48:40.88,,,972420
NH,14098,Starbucks at Premium Outlets,17,,,Premium Outlets,Blvd,,Unit,A,Merrimack,NH,03054,4784,2019-10-12 13:29:00,t,73296,73296,42.824215,-71.506042,f,2019-10-15 19:00:20.003,,,972379
